size_sq_meters,bedrooms,bathrooms,price,property_type,district,amenities,price_per_sqm,amenity_count
87.7,1,2,3526.45,Studio,Dublin 3,Gym;Pool,40.21,2
107.1,3,1,3731.9,Studio,Dublin 8,Gym;Parking,34.85,2
37.8,4,1,3480.19,Apartment,Dublin 3,Gym;Parking,92.07,2
99.6,4,2,2146.37,Studio,Dublin 8,Parking;Garden,21.55,2
97.4,2,2,1192.78,House,Dublin 3,None,12.25,0
97.3,2,2,2593.87,Apartment,Dublin 2,Gym;Parking,26.66,2
102.4,2,1,1340.77,Apartment,Dublin 1,Gym;Parking,13.09,2
111.2,3,1,4780.02,House,Dublin 8,None,42.99,0
126.6,1,1,2795.72,House,Dublin 4,None,22.08,0
62.4,1,1,2132.49,House,Dublin 3,Gym;Pool,34.17,2
129.0,2,1,4018.48,Studio,Dublin 3,Gym;Pool,31.15,2
89.8,2,2,2891.38,House,Dublin 4,Gym;Pool,32.2,2
39.2,2,2,2102.14,Apartment,Dublin 1,None,53.63,0
37.0,4,2,4210.26,House,Dublin 3,Parking;Garden,113.79,2
70.1,2,1,4442.04,Apartment,Dublin 1,Gym;Parking,63.37,2
124.2,4,1,3626.63,Apartment,Dublin 3,None,29.2,0
114.9,1,1,997.25,Studio,Dublin 6,Parking;Garden,8.68,2
124.6,3,2,3178.56,House,Dublin 3,None,25.51,0
92.1,3,1,4005.84,Studio,Dublin 6,Parking;Garden,43.49,2
82.8,3,1,1373.31,House,Dublin 8,None,16.59,0
47.7,3,2,1760.42,House,Dublin 1,None,36.91,0
69.4,4,1,4506.48,House,Dublin 3,Parking;Garden,64.93,2
82.1,4,2,884.51,House,Dublin 2,Parking;Garden,10.77,2
40.6,2,1,3961.45,House,Dublin 2,Parking;Garden,97.57,2
56.5,4,1,2789.85,Apartment,Dublin 4,Parking;Garden,49.38,2
101.8,2,2,2676.44,Apartment,Dublin 2,Parking;Garden,26.29,2
118.3,2,2,829.81,House,Dublin 6,Parking;Garden,7.01,2
149.8,3,2,4241.47,Apartment,Dublin 2,Parking;Garden,28.31,2
142.0,4,2,2311.26,Studio,Dublin 2,Parking;Garden,16.28,2
107.1,4,2,3071.22,Studio,Dublin 2,None,28.68,0
80.5,2,2,3644.66,Studio,Dublin 3,Parking;Garden,45.28,2
106.3,2,1,3751.04,House,Dublin 4,Parking;Garden,35.29,2
124.3,1,1,4815.12,House,Dublin 1,None,38.74,0
44.2,1,2,3031.63,Apartment,Dublin 4,None,68.59,0
79.2,2,1,2478.82,Apartment,Dublin 6,Gym;Pool,31.3,2
130.8,1,2,4805.56,Apartment,Dublin 3,Gym;Pool,36.74,2
76.1,1,1,3496.86,Studio,Dublin 8,Parking;Garden,45.95,2
98.6,2,2,2052.23,Studio,Dublin 3,Parking;Garden,20.81,2
100.5,2,1,1331.15,Studio,Dublin 2,Gym;Pool,13.25,2
52.1,4,1,4338.73,Studio,Dublin 2,Gym;Pool,83.28,2
73.5,2,1,2321.16,Apartment,Dublin 6,Gym;Parking,31.58,2
70.1,2,1,3573.97,House,Dublin 8,Gym;Parking,50.98,2
33.1,3,1,2777.43,House,Dublin 3,Parking;Garden,83.91,2
32.9,4,2,1635.51,Studio,Dublin 8,Gym;Parking,49.71,2
129.8,4,2,3327.08,House,Dublin 1,Gym;Pool,25.63,2
62.8,4,2,1054.87,House,Dublin 4,Parking;Garden,16.8,2
92.2,3,1,2536.04,House,Dublin 3,None,27.51,0
65.8,2,2,3095.78,Studio,Dublin 8,None,47.05,0
142.9,4,1,2631.4,Apartment,Dublin 1,Gym;Pool,18.41,2
61.1,4,1,3944.42,Apartment,Dublin 1,Gym;Parking,64.56,2
81.6,1,1,4277.28,House,Dublin 4,None,52.42,0
134.7,4,2,4039.22,Apartment,Dublin 1,Gym;Parking,29.99,2
131.0,2,1,963.01,Apartment,Dublin 6,None,7.35,0
52.3,2,2,1615.34,Studio,Dublin 1,Gym;Parking,30.89,2
126.3,1,2,3053.75,Studio,Dublin 8,None,24.18,0
85.0,4,1,4726.25,House,Dublin 6,None,55.6,0
88.0,4,1,4306.82,House,Dublin 1,Parking;Garden,48.94,2
46.0,4,2,4338.64,House,Dublin 2,Parking;Garden,94.32,2
39.7,3,2,2073.47,Studio,Dublin 1,Gym;Pool,52.23,2
117.4,4,2,2603.68,Apartment,Dublin 6,None,22.18,0
89.6,2,2,2776.96,Studio,Dublin 1,Gym;Parking,30.99,2
82.4,2,2,1460.96,Studio,Dublin 1,None,17.73,0
117.5,3,2,930.49,Apartment,Dublin 1,Gym;Parking,7.92,2
121.9,3,1,4776.99,Apartment,Dublin 6,Gym;Parking,39.19,2
49.1,4,2,1810.99,House,Dublin 1,None,36.88,0
103.2,1,2,1807.79,Apartment,Dublin 4,Gym;Parking,17.52,2
46.2,3,2,1150.19,Apartment,Dublin 8,Gym;Pool,24.9,2
120.2,3,2,4699.73,Apartment,Dublin 4,Parking;Garden,39.1,2
108.8,4,1,3234.9,Apartment,Dublin 6,Gym;Parking,29.73,2
144.8,4,1,3601.55,House,Dublin 2,None,24.87,0
38.3,3,2,4628.62,House,Dublin 4,Parking;Garden,120.85,2
36.8,1,2,2251.6,Apartment,Dublin 8,Gym;Pool,61.18,2
63.9,3,2,3410.33,Apartment,Dublin 3,Gym;Parking,53.37,2
61.4,4,1,962.96,House,Dublin 8,Gym;Parking,15.68,2
59.6,4,1,1584.44,House,Dublin 4,Parking;Garden,26.58,2
138.8,3,1,4291.23,Apartment,Dublin 3,Gym;Parking,30.92,2
59.9,1,1,4020.43,Studio,Dublin 6,None,67.12,0
62.6,3,1,2272.7,House,Dublin 8,Parking;Garden,36.31,2
121.1,3,1,2382.6,House,Dublin 2,Parking;Garden,19.67,2
84.0,4,2,3040.93,House,Dublin 3,Gym;Parking,36.2,2
123.2,1,1,801.01,Apartment,Dublin 3,Gym;Pool,6.5,2
37.8,2,1,1813.23,Apartment,Dublin 8,Gym;Pool,47.97,2
88.5,1,2,1674.57,House,Dublin 4,Gym;Pool,18.92,2
34.0,3,1,1852.03,Apartment,Dublin 3,Gym;Pool,54.47,2
37.5,3,2,4184.8,Apartment,Dublin 6,Parking;Garden,111.59,2
138.8,3,1,1974.63,House,Dublin 8,Parking;Garden,14.23,2
46.7,1,2,1604.39,Apartment,Dublin 6,Gym;Parking,34.36,2
93.9,4,2,2917.91,Studio,Dublin 8,Gym;Pool,31.07,2
79.3,3,2,4435.71,Apartment,Dublin 6,Gym;Pool,55.94,2
71.7,3,2,1813.67,Apartment,Dublin 4,Gym;Parking,25.3,2
138.0,1,2,1129.85,House,Dublin 8,Gym;Parking,8.19,2
32.6,2,1,2296.9,House,Dublin 2,Gym;Parking,70.46,2
109.7,2,1,3940.14,Studio,Dublin 4,None,35.92,0
145.6,4,2,3112.9,Apartment,Dublin 6,Gym;Parking,21.38,2
97.2,4,2,4230.53,Studio,Dublin 8,Gym;Parking,43.52,2
142.4,3,2,4830.29,Studio,Dublin 4,None,33.92,0
36.3,1,1,4129.18,House,Dublin 6,Gym;Pool,113.75,2
80.3,3,2,3335.97,Apartment,Dublin 1,Parking;Garden,41.54,2
61.2,4,2,2872.03,House,Dublin 1,Gym;Pool,46.93,2
117.7,1,2,968.29,Studio,Dublin 3,Parking;Garden,8.23,2
147.8,1,2,4934.15,Studio,Dublin 2,Parking;Garden,33.38,2
60.8,4,1,2410.62,House,Dublin 1,Gym;Parking,39.65,2
108.5,2,2,1439.36,House,Dublin 6,Gym;Parking,13.27,2
53.8,2,2,3600.18,House,Dublin 4,None,66.92,0
97.8,1,1,1994.01,House,Dublin 8,Gym;Pool,20.39,2
85.7,3,2,3260.27,House,Dublin 4,Gym;Pool,38.04,2
146.6,2,2,3264.43,Studio,Dublin 3,Parking;Garden,22.27,2
103.0,3,1,2672.07,House,Dublin 4,Gym;Parking,25.94,2
71.9,2,1,4311.7,Apartment,Dublin 1,Gym;Parking,59.97,2
43.7,2,1,1912.86,Studio,Dublin 4,Gym;Pool,43.77,2
48.1,3,2,2684.26,Studio,Dublin 1,None,55.81,0
57.0,4,2,3058.31,Apartment,Dublin 1,Gym;Parking,53.65,2
60.1,2,1,3587.22,Apartment,Dublin 2,None,59.69,0
132.1,2,1,4092.68,Studio,Dublin 3,Gym;Pool,30.98,2
97.3,3,1,2458.19,House,Dublin 6,Gym;Pool,25.26,2
92.8,4,2,3513.4,Studio,Dublin 1,None,37.86,0
43.8,2,2,1432.57,Studio,Dublin 8,Gym;Parking,32.71,2
133.2,2,1,4717.12,Apartment,Dublin 3,Gym;Pool,35.41,2
116.7,4,2,2408.85,Studio,Dublin 6,Parking;Garden,20.64,2
38.1,2,1,3863.99,House,Dublin 8,Gym;Pool,101.42,2
114.9,4,2,885.43,Apartment,Dublin 4,Gym;Parking,7.71,2
95.2,4,2,1661.79,Studio,Dublin 3,Parking;Garden,17.46,2
39.8,3,2,2845.75,Studio,Dublin 8,Gym;Pool,71.5,2
85.0,1,2,4488.66,House,Dublin 3,Gym;Parking,52.81,2
88.2,4,1,3014.47,Studio,Dublin 3,Gym;Parking,34.18,2
49.9,3,2,4705.46,Studio,Dublin 4,Gym;Pool,94.3,2
143.5,1,2,2831.95,Studio,Dublin 4,Gym;Parking,19.73,2
132.0,2,1,2859.89,Studio,Dublin 3,None,21.67,0
110.3,1,2,1302.94,House,Dublin 8,Parking;Garden,11.81,2
85.5,4,1,4171.16,Studio,Dublin 2,None,48.79,0
79.4,4,1,1837.25,Studio,Dublin 1,Gym;Pool,23.14,2
108.1,4,2,4578.37,Studio,Dublin 4,None,42.35,0
95.5,4,2,4625.46,Apartment,Dublin 2,Gym;Pool,48.43,2
37.5,4,1,4761.9,House,Dublin 4,Gym;Pool,126.98,2
91.5,3,1,2984.97,Apartment,Dublin 3,Gym;Parking,32.62,2
126.8,4,1,3643.79,Apartment,Dublin 2,Gym;Parking,28.74,2
85.1,3,2,4069.77,House,Dublin 8,Gym;Pool,47.82,2
36.2,2,1,1350.26,Apartment,Dublin 8,Parking;Garden,37.3,2
124.4,4,1,3324.02,Apartment,Dublin 6,Parking;Garden,26.72,2
54.2,4,1,944.05,Apartment,Dublin 1,Parking;Garden,17.42,2
61.0,1,2,2889.78,House,Dublin 1,None,47.37,0
49.8,2,1,1450.34,Studio,Dublin 4,Gym;Pool,29.12,2
69.6,4,2,1568.28,House,Dublin 1,Gym;Parking,22.53,2
120.8,4,2,2333.2,House,Dublin 6,None,19.31,0
92.3,2,1,2616.24,House,Dublin 8,None,28.34,0
54.6,3,2,3417.32,Apartment,Dublin 2,Gym;Parking,62.59,2
135.3,4,1,1112.6,Studio,Dublin 2,Gym;Pool,8.22,2
135.5,1,2,2915.51,House,Dublin 8,None,21.52,0
134.5,4,2,1567.03,House,Dublin 3,Gym;Pool,11.65,2
58.7,1,1,3210.7,Studio,Dublin 8,Gym;Pool,54.7,2
84.1,1,1,3477.1,Studio,Dublin 2,Gym;Pool,41.34,2
148.2,4,1,3138.18,Studio,Dublin 4,Gym;Parking,21.18,2
122.6,4,2,3900.84,Apartment,Dublin 6,Gym;Pool,31.82,2
33.3,1,2,2209.56,Studio,Dublin 8,None,66.35,0
37.8,2,1,4013.45,Apartment,Dublin 3,Gym;Parking,106.18,2
85.7,2,1,2617.62,House,Dublin 4,Gym;Parking,30.54,2
139.1,4,2,2833.57,Apartment,Dublin 8,None,20.37,0
94.6,3,2,3522.03,Studio,Dublin 4,Gym;Parking,37.23,2
89.7,2,2,877.11,Apartment,Dublin 8,None,9.78,0
42.7,4,1,3546.78,Studio,Dublin 4,Parking;Garden,83.06,2
108.8,2,2,3398.06,Apartment,Dublin 1,None,31.23,0
128.7,3,1,2101.36,House,Dublin 4,Gym;Parking,16.33,2
75.7,4,2,1160.34,Apartment,Dublin 1,None,15.33,0
123.1,3,2,1181.93,House,Dublin 2,Parking;Garden,9.6,2
145.7,4,1,4677.54,Studio,Dublin 1,Gym;Pool,32.1,2
54.5,3,1,3694.97,House,Dublin 4,Gym;Pool,67.8,2
92.8,2,1,1333.83,Studio,Dublin 6,Gym;Pool,14.37,2
64.5,2,2,2298.24,Studio,Dublin 6,Gym;Parking,35.63,2
125.1,3,2,3288.43,House,Dublin 2,Parking;Garden,26.29,2
99.3,3,2,4309.4,House,Dublin 4,None,43.4,0
106.1,3,1,983.38,Apartment,Dublin 1,None,9.27,0
125.7,4,2,1793.86,Apartment,Dublin 6,None,14.27,0
77.5,2,1,4536.95,House,Dublin 8,None,58.54,0
139.8,4,1,838.5,House,Dublin 3,Gym;Parking,6.0,2
94.0,2,1,1645.88,House,Dublin 4,Gym;Parking,17.51,2
49.0,1,2,4827.9,House,Dublin 8,Parking;Garden,98.53,2
113.5,4,2,3376.29,Studio,Dublin 8,None,29.75,0
125.2,2,1,1899.02,House,Dublin 4,Gym;Pool,15.17,2
68.0,2,2,1081.36,House,Dublin 3,Gym;Parking,15.9,2
132.9,4,1,918.4,House,Dublin 6,Parking;Garden,6.91,2
138.7,4,1,1827.93,House,Dublin 3,Parking;Garden,13.18,2
63.2,2,2,4502.24,Studio,Dublin 2,Gym;Parking,71.24,2
148.0,4,1,2546.84,Apartment,Dublin 1,Gym;Pool,17.21,2
46.9,3,1,3825.4,Apartment,Dublin 1,Gym;Pool,81.57,2
54.2,4,2,4656.8,Apartment,Dublin 8,None,85.92,0
52.1,4,1,2513.77,Apartment,Dublin 6,Gym;Parking,48.25,2
137.3,4,1,1603.36,Apartment,Dublin 3,Gym;Pool,11.68,2
108.5,2,1,2971.9,Studio,Dublin 8,Gym;Parking,27.39,2
48.3,3,1,4613.95,Apartment,Dublin 4,Parking;Garden,95.53,2
82.8,1,1,4178.37,Studio,Dublin 8,Parking;Garden,50.46,2
103.8,1,1,1076.49,Studio,Dublin 4,Parking;Garden,10.37,2
40.0,3,1,3708.81,Apartment,Dublin 4,Gym;Parking,92.72,2
135.9,3,2,3201.97,Apartment,Dublin 2,None,23.56,0
126.4,3,2,4611.35,Apartment,Dublin 2,None,36.48,0
90.6,2,1,1314.42,House,Dublin 4,Gym;Pool,14.51,2
146.1,1,1,3042.95,Studio,Dublin 6,Gym;Parking,20.83,2
80.1,3,2,4493.74,Apartment,Dublin 2,None,56.1,0
148.1,2,2,2522.1,House,Dublin 2,Gym;Parking,17.03,2
110.2,1,2,2824.38,Studio,Dublin 1,None,25.63,0
106.2,4,2,1095.93,House,Dublin 8,Parking;Garden,10.32,2
49.9,2,2,1968.2,House,Dublin 1,Parking;Garden,39.44,2
135.8,1,1,2162.93,Apartment,Dublin 6,Gym;Pool,15.93,2
81.3,2,2,4769.51,Studio,Dublin 2,Parking;Garden,58.67,2
49.5,1,2,1987.2,House,Dublin 2,None,40.15,0
31.5,1,2,2735.65,Studio,Dublin 3,Gym;Pool,86.85,2
97.2,4,1,3619.48,Apartment,Dublin 6,Gym;Pool,37.24,2
93.3,2,1,1481.17,Studio,Dublin 8,Parking;Garden,15.88,2
116.3,3,1,2843.06,House,Dublin 8,Gym;Parking,24.45,2
136.8,4,1,3901.86,House,Dublin 8,Parking;Garden,28.52,2
39.5,4,1,4440.79,Studio,Dublin 6,Parking;Garden,112.43,2
117.8,1,1,3430.29,House,Dublin 3,Gym;Pool,29.12,2
52.5,3,2,3610.02,House,Dublin 3,Parking;Garden,68.76,2
133.0,2,1,1330.39,House,Dublin 1,None,10.0,0
128.3,3,1,4772.26,Apartment,Dublin 6,Gym;Pool,37.2,2
94.9,3,2,1356.81,Apartment,Dublin 6,Parking;Garden,14.3,2
115.2,3,1,4053.63,House,Dublin 3,Gym;Parking,35.19,2
67.7,3,2,1912.23,Studio,Dublin 4,None,28.25,0
86.5,3,2,4721.09,Apartment,Dublin 4,Gym;Parking,54.58,2
128.6,1,1,3823.83,Studio,Dublin 1,None,29.73,0
85.1,1,2,3966.02,House,Dublin 4,Gym;Parking,46.6,2
72.9,4,2,1720.05,House,Dublin 4,Parking;Garden,23.59,2
89.3,1,2,2660.77,Studio,Dublin 4,None,29.8,0
129.4,4,2,3394.82,Apartment,Dublin 2,Gym;Pool,26.24,2
70.2,4,1,4033.89,Studio,Dublin 1,Gym;Pool,57.46,2
50.9,2,2,1236.63,Studio,Dublin 3,Gym;Parking,24.3,2
115.4,3,1,4841.93,House,Dublin 4,Gym;Parking,41.96,2
129.1,1,2,4538.93,Apartment,Dublin 8,Gym;Parking,35.16,2
42.1,2,2,1935.46,Studio,Dublin 2,None,45.97,0
58.8,1,2,4255.59,Apartment,Dublin 4,Gym;Pool,72.37,2
47.0,4,1,2976.96,House,Dublin 2,Parking;Garden,63.34,2
71.8,1,1,2739.59,Apartment,Dublin 1,None,38.16,0
84.0,3,1,2120.62,House,Dublin 8,Gym;Parking,25.25,2
119.9,4,2,3240.07,Apartment,Dublin 8,Gym;Pool,27.02,2
108.1,4,2,3865.53,Studio,Dublin 8,Gym;Parking,35.76,2
104.5,2,2,2525.92,House,Dublin 4,Parking;Garden,24.17,2
72.3,3,2,3442.72,Studio,Dublin 2,Parking;Garden,47.62,2
131.0,4,1,3737.11,House,Dublin 8,Gym;Pool,28.53,2
86.6,3,2,3786.71,Apartment,Dublin 6,None,43.73,0
147.5,1,1,1018.26,Apartment,Dublin 6,Parking;Garden,6.9,2
106.1,3,2,4410.94,House,Dublin 2,Parking;Garden,41.57,2
45.2,4,1,2724.66,House,Dublin 4,Parking;Garden,60.28,2
111.1,2,1,1902.15,House,Dublin 4,Parking;Garden,17.12,2
69.0,4,2,1815.41,Apartment,Dublin 1,Gym;Parking,26.31,2
112.4,3,2,2828.66,House,Dublin 1,Gym;Parking,25.17,2
38.4,3,1,4524.69,House,Dublin 8,None,117.83,0
51.0,4,2,2389.06,Studio,Dublin 3,Gym;Pool,46.84,2
132.7,3,2,3948.85,House,Dublin 1,Gym;Pool,29.76,2
57.3,1,1,1206.64,Studio,Dublin 4,Gym;Pool,21.06,2
130.4,4,1,2799.44,Studio,Dublin 3,Parking;Garden,21.47,2
63.5,2,1,4965.08,Studio,Dublin 1,Gym;Parking,78.19,2
107.1,4,1,4035.84,Apartment,Dublin 2,Gym;Parking,37.68,2
113.3,1,2,1684.22,Studio,Dublin 6,None,14.87,0
91.5,1,1,2906.05,House,Dublin 1,Gym;Pool,31.76,2
66.6,1,1,1781.22,Apartment,Dublin 1,Gym;Parking,26.75,2
55.5,1,1,2520.16,Apartment,Dublin 2,None,45.41,0
34.0,1,2,4076.35,Apartment,Dublin 4,Gym;Pool,119.89,2
66.5,2,1,4039.14,Apartment,Dublin 8,Parking;Garden,60.74,2
108.4,3,2,1758.02,Apartment,Dublin 2,Gym;Parking,16.22,2
142.6,1,1,4673.34,Apartment,Dublin 8,Gym;Parking,32.77,2
134.5,1,1,3288.79,Apartment,Dublin 1,Gym;Pool,24.45,2
121.9,4,2,2395.68,Studio,Dublin 4,Parking;Garden,19.65,2
124.6,2,1,2908.13,House,Dublin 3,Parking;Garden,23.34,2
109.8,2,1,3341.3,House,Dublin 1,Gym;Parking,30.43,2
61.2,3,2,3151.54,Studio,Dublin 2,Gym;Pool,51.5,2
138.9,2,1,2842.9,Studio,Dublin 3,None,20.47,0
110.5,4,1,2920.72,Apartment,Dublin 6,Gym;Parking,26.43,2
97.3,4,1,1540.93,Apartment,Dublin 3,Parking;Garden,15.84,2
43.3,3,1,4213.48,Studio,Dublin 2,None,97.31,0
83.6,4,2,3075.39,Apartment,Dublin 3,Gym;Pool,36.79,2
85.2,1,1,1350.54,House,Dublin 2,Parking;Garden,15.85,2
133.7,1,2,4017.86,House,Dublin 1,None,30.05,0
95.6,4,1,4716.26,Apartment,Dublin 4,Gym;Parking,49.33,2
75.6,3,2,4778.69,Apartment,Dublin 6,Parking;Garden,63.21,2
147.2,2,1,2349.87,Apartment,Dublin 4,Gym;Pool,15.96,2
43.3,3,2,1369.17,House,Dublin 4,Parking;Garden,31.62,2
80.7,2,1,2977.28,Apartment,Dublin 4,Gym;Parking,36.89,2
35.0,4,2,1272.96,Studio,Dublin 2,Gym;Pool,36.37,2
118.8,4,2,4722.75,Apartment,Dublin 2,Gym;Parking,39.75,2
140.2,1,1,1571.03,Studio,Dublin 6,None,11.21,0
63.6,2,2,1861.62,Apartment,Dublin 2,Parking;Garden,29.27,2
133.0,3,1,2507.87,Apartment,Dublin 8,Gym;Parking,18.86,2
65.1,4,1,2409.29,House,Dublin 2,None,37.01,0
139.3,3,1,4137.58,Studio,Dublin 2,Gym;Pool,29.7,2
120.5,1,1,2716.53,Studio,Dublin 2,Gym;Pool,22.54,2
126.6,2,1,1517.23,Studio,Dublin 1,None,11.98,0
32.2,2,2,1922.28,House,Dublin 6,None,59.7,0
145.5,4,1,2938.28,Studio,Dublin 8,Gym;Pool,20.19,2
117.2,2,1,1419.31,House,Dublin 2,Gym;Parking,12.11,2
66.6,4,1,3368.95,Apartment,Dublin 6,None,50.58,0
129.5,1,1,3176.14,Apartment,Dublin 3,Gym;Parking,24.53,2
63.8,2,1,3801.75,Studio,Dublin 1,Gym;Pool,59.59,2
134.7,4,1,4738.36,Apartment,Dublin 2,Gym;Parking,35.18,2
43.5,3,2,4631.47,Apartment,Dublin 8,Gym;Parking,106.47,2
114.4,4,2,4773.52,Studio,Dublin 1,None,41.73,0
94.9,2,1,1827.81,Apartment,Dublin 8,Gym;Parking,19.26,2
41.6,1,2,1352.57,Studio,Dublin 1,Gym;Parking,32.51,2
59.0,2,1,2069.56,Studio,Dublin 3,Gym;Parking,35.08,2
31.5,2,1,4559.36,Apartment,Dublin 6,Gym;Pool,144.74,2
86.3,4,1,4882.62,Apartment,Dublin 1,Gym;Pool,56.58,2
66.2,3,1,4409.16,Apartment,Dublin 4,Parking;Garden,66.6,2
101.8,2,1,1262.07,Apartment,Dublin 3,Gym;Pool,12.4,2
65.7,3,2,4779.2,Apartment,Dublin 4,Gym;Pool,72.74,2
66.0,4,2,2578.1,House,Dublin 3,Parking;Garden,39.06,2
119.2,3,2,839.1,Apartment,Dublin 4,Parking;Garden,7.04,2
35.8,4,2,2658.05,House,Dublin 4,None,74.25,0
138.3,1,1,993.49,Studio,Dublin 8,None,7.18,0
132.3,3,2,3084.29,Apartment,Dublin 1,Gym;Pool,23.31,2
110.1,3,1,2221.93,Apartment,Dublin 1,Gym;Parking,20.18,2
101.2,1,2,2788.43,Apartment,Dublin 3,None,27.55,0
137.1,3,2,3375.32,Studio,Dublin 6,None,24.62,0
52.2,1,2,4448.96,House,Dublin 8,Gym;Pool,85.23,2
39.5,2,2,3579.99,House,Dublin 1,Gym;Parking,90.63,2
58.7,4,1,2623.01,Apartment,Dublin 1,Parking;Garden,44.69,2
125.3,1,2,4241.6,Apartment,Dublin 8,Parking;Garden,33.85,2
34.2,3,2,4603.44,Apartment,Dublin 2,Gym;Pool,134.6,2
99.9,1,1,1302.99,Apartment,Dublin 8,Gym;Pool,13.04,2
149.5,3,1,3034.12,Studio,Dublin 1,Gym;Parking,20.3,2
132.7,2,2,1994.95,Apartment,Dublin 6,Gym;Pool,15.03,2
92.6,1,1,997.66,Studio,Dublin 2,Gym;Pool,10.77,2
37.6,2,1,3607.9,Apartment,Dublin 4,Gym;Pool,95.95,2
129.8,4,1,4423.64,House,Dublin 8,Gym;Parking,34.08,2
101.9,3,2,1484.19,House,Dublin 4,Gym;Pool,14.57,2
43.8,3,1,4212.14,Apartment,Dublin 2,None,96.17,0
41.3,2,2,4384.26,Apartment,Dublin 2,Gym;Parking,106.16,2
139.2,4,2,4640.23,Studio,Dublin 2,None,33.33,0
110.3,1,2,1914.2,Apartment,Dublin 3,Gym;Parking,17.35,2
129.5,1,2,4596.6,Apartment,Dublin 8,None,35.49,0
135.5,3,1,2146.78,Apartment,Dublin 6,Gym;Parking,15.84,2
98.6,2,2,3119.82,House,Dublin 6,Parking;Garden,31.64,2
92.1,2,1,1012.13,Studio,Dublin 4,Gym;Pool,10.99,2
81.7,1,2,984.3,House,Dublin 4,Gym;Pool,12.05,2
68.0,4,1,3825.57,Studio,Dublin 4,Gym;Parking,56.26,2
82.2,4,2,2666.82,House,Dublin 8,None,32.44,0
122.9,1,1,1876.43,Apartment,Dublin 1,Parking;Garden,15.27,2
102.2,1,2,1599.74,House,Dublin 4,None,15.65,0
137.1,2,2,3613.8,House,Dublin 2,Gym;Pool,26.36,2
83.2,4,1,801.69,Studio,Dublin 4,Gym;Pool,9.64,2
102.9,1,2,4184.74,Studio,Dublin 2,None,40.67,0
105.8,1,2,1132.85,House,Dublin 3,Gym;Parking,10.71,2
101.0,3,2,1604.26,Studio,Dublin 1,Gym;Parking,15.88,2
114.3,1,1,2422.19,Studio,Dublin 1,None,21.19,0
58.5,1,2,2836.41,Studio,Dublin 8,Gym;Pool,48.49,2
91.5,4,2,2290.98,Studio,Dublin 8,None,25.04,0
42.5,2,1,2146.99,Studio,Dublin 6,Gym;Pool,50.52,2
76.1,4,1,4848.45,House,Dublin 3,None,63.71,0
88.5,2,1,3494.63,Studio,Dublin 8,Gym;Parking,39.49,2
108.3,3,1,898.42,Apartment,Dublin 2,Parking;Garden,8.3,2
144.1,1,1,2606.74,House,Dublin 3,Gym;Pool,18.09,2
102.1,3,2,4475.04,House,Dublin 1,Parking;Garden,43.83,2
119.2,2,2,2066.12,House,Dublin 2,Gym;Parking,17.33,2
90.8,4,2,1197.14,Studio,Dublin 3,None,13.18,0
106.1,4,1,3985.22,Apartment,Dublin 1,Gym;Parking,37.56,2
38.5,3,2,3345.26,Studio,Dublin 8,Parking;Garden,86.89,2
60.5,2,1,3195.31,House,Dublin 2,Gym;Parking,52.82,2
73.4,3,1,1025.02,House,Dublin 2,Gym;Parking,13.96,2
86.7,3,2,1390.1,House,Dublin 1,None,16.03,0
35.5,1,1,3414.71,House,Dublin 2,Parking;Garden,96.19,2
46.8,3,1,1672.86,Studio,Dublin 8,Parking;Garden,35.74,2
63.2,1,2,2917.09,Apartment,Dublin 8,Parking;Garden,46.16,2
146.6,1,1,3088.5,Apartment,Dublin 8,Gym;Pool,21.07,2
69.8,4,1,1990.73,House,Dublin 1,Gym;Parking,28.52,2
87.8,1,2,4783.39,Apartment,Dublin 4,Parking;Garden,54.48,2
53.5,1,1,4338.35,House,Dublin 4,Gym;Parking,81.09,2
103.3,4,1,3833.97,House,Dublin 2,None,37.11,0
63.7,3,2,1127.57,Apartment,Dublin 8,None,17.7,0
54.8,2,2,1245.75,House,Dublin 2,Gym;Pool,22.73,2
92.0,2,2,2869.68,Apartment,Dublin 1,Gym;Pool,31.19,2
30.7,2,2,1475.0,House,Dublin 2,None,48.05,0
30.9,3,1,4908.71,Apartment,Dublin 6,Parking;Garden,158.86,2
56.3,1,1,1465.78,House,Dublin 4,None,26.04,0
34.4,2,2,2847.36,Apartment,Dublin 2,Gym;Parking,82.77,2
43.0,3,1,2329.31,House,Dublin 2,Gym;Pool,54.17,2
70.7,1,1,3485.42,House,Dublin 3,Gym;Pool,49.3,2
126.3,4,2,1341.95,House,Dublin 2,None,10.63,0
98.6,2,2,2607.33,Apartment,Dublin 6,Parking;Garden,26.44,2
91.5,1,1,1953.76,Studio,Dublin 4,Parking;Garden,21.35,2
65.2,2,2,4528.56,House,Dublin 3,Gym;Parking,69.46,2
141.8,2,2,970.46,House,Dublin 1,Gym;Pool,6.84,2
77.6,2,2,4637.66,Apartment,Dublin 1,None,59.76,0
40.5,1,1,4298.58,House,Dublin 4,None,106.14,0
104.0,3,2,2049.8,House,Dublin 1,Gym;Pool,19.71,2
43.7,1,1,4115.02,House,Dublin 6,None,94.17,0
71.4,2,1,931.1,House,Dublin 2,Gym;Pool,13.04,2
90.9,1,1,4860.84,Studio,Dublin 4,Parking;Garden,53.47,2
134.9,4,2,3011.7,Studio,Dublin 3,Parking;Garden,22.33,2
89.2,3,2,2073.78,House,Dublin 2,None,23.25,0
